Date,Company,Ticker,Sector,RSI,PE,ROC
2020-11-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,63.15152758211229,23.920807,0.0827803209782767
2020-12-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,58.86198841790787,23.920807,0.0827803209782767
2021-01-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,64.28266605303774,23.920807,0.0827803209782767
2021-02-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,61.08197350652109,23.920807,0.0827803209782767
2021-03-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,66.8056116739206,23.920807,0.0827803209782767
2021-04-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,72.08095734644223,23.920807,0.0827803209782767
2021-05-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,80.1116809851379,23.920807,0.0827803209782767
2021-06-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,76.67803251609271,23.920807,0.0827803209782767
2021-07-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,74.45325393798407,23.920807,0.0827803209782767
2021-08-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,73.32364205166134,23.920807,0.0827803209782767
2021-09-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,71.02941924704322,23.920807,0.0827803209782767
2021-10-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,75.04578988018244,23.920807,0.0827803209782767
2021-11-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,81.02215165481287,23.920807,0.0827803209782767
2021-12-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,85.8073718706138,23.920807,0.0827803209782767
2022-01-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,69.3294332071815,23.920807,0.0827803209782767
2022-02-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,59.84229664940428,23.920807,0.0827803209782767
2022-03-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,55.67817527004964,23.920807,0.0827803209782767
2022-04-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,58.46096075148412,23.920807,0.0827803209782767
2022-05-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,51.12859676611605,23.920807,0.0827803209782767
2022-06-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,41.56536716068055,23.920807,0.0827803209782767
2022-07-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,48.27010101077173,23.920807,0.0827803209782767
2022-08-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,46.17984120314617,23.920807,0.0827803209782767
2022-09-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,42.47024562878875,23.920807,0.0827803209782767
2022-10-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,46.55083652612413,23.920807,0.0827803209782767
2022-11-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,50.72521277940128,23.920807,0.0827803209782767
2022-12-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,42.22720321437263,23.920807,0.0827803209782767
2023-01-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,38.0266152923256,23.920807,0.0827803209782767
2023-02-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,31.29984834000426,23.920807,0.0827803209782767
2023-03-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,36.97642681879383,23.920807,0.0827803209782767
2023-04-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,48.65265009364857,23.920807,0.0827803209782767
2023-05-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,48.38068524740683,23.920807,0.0827803209782767
2023-06-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,54.48235591335843,23.920807,0.0827803209782767
2023-07-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,58.37596695237044,23.920807,0.0827803209782767
2023-08-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,64.72856932946334,23.920807,0.0827803209782767
2023-09-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,52.5418996444438,23.920807,0.0827803209782767
2023-10-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,51.28000240711872,23.920807,0.0827803209782767
2023-11-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,59.278812135874105,23.920807,0.0827803209782767
2023-12-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,61.76768343081227,23.920807,0.0827803209782767
2024-01-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,58.42897188357762,23.920807,0.0827803209782767
2024-02-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,64.27431714626762,23.920807,0.0827803209782767
2024-03-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,63.5510342829831,23.920807,0.0827803209782767
2024-04-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,58.76444035151748,23.920807,0.0827803209782767
2024-05-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,59.16287953693428,23.920807,0.0827803209782767
2024-06-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,59.82050875279575,23.920807,0.0827803209782767
2024-07-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,66.79188993794946,23.920807,0.0827803209782767
2024-08-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,63.079455503266416,23.920807,0.0827803209782767
2024-09-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,65.3588235655229,23.920807,0.0827803209782767
2024-10-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,63.4493270214656,23.920807,0.0827803209782767
2024-11-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,73.65398907459544,23.920807,0.0827803209782767
2024-12-01,"Home Depot, Inc. (The)",HD,Consumer Discretionary,68.57766940224094,23.920807,0.0827803209782767
1997-01-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-02-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-03-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-04-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-05-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-06-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-07-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-08-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-09-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-10-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-11-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1997-12-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1998-01-01,Ford Motor Company,F,Consumer Discretionary,68.57766940224094,6.608108,0.0078255516253957
1998-02-01,Ford Motor Company,F,Consumer Discretionary,90.3124959337856,6.608108,0.0078255516253957
1998-03-01,Ford Motor Company,F,Consumer Discretionary,92.28263561134004,6.608108,0.0078255516253957
1998-04-01,Ford Motor Company,F,Consumer Discretionary,92.82927336009908,6.608108,0.0078255516253957
1998-05-01,Ford Motor Company,F,Consumer Discretionary,96.75639361793124,6.608108,0.0078255516253957
1998-06-01,Ford Motor Company,F,Consumer Discretionary,97.16882111083484,6.608108,0.0078255516253957
1998-07-01,Ford Motor Company,F,Consumer Discretionary,92.06964240977004,6.608108,0.0078255516253957
1998-08-01,Ford Motor Company,F,Consumer Discretionary,70.24184557443175,6.608108,0.0078255516253957
1998-09-01,Ford Motor Company,F,Consumer Discretionary,70.56113584688406,6.608108,0.0078255516253957
1998-10-01,Ford Motor Company,F,Consumer Discretionary,73.47507206795633,6.608108,0.0078255516253957
1998-11-01,Ford Motor Company,F,Consumer Discretionary,73.45291272010988,6.608108,0.0078255516253957
1998-12-01,Ford Motor Company,F,Consumer Discretionary,76.22526210723505,6.608108,0.0078255516253957
1999-01-01,Ford Motor Company,F,Consumer Discretionary,77.51091300412655,6.608108,0.0078255516253957
1999-02-01,Ford Motor Company,F,Consumer Discretionary,73.97900677082285,6.608108,0.0078255516253957
1999-03-01,Ford Motor Company,F,Consumer Discretionary,70.08444100679964,6.608108,0.0078255516253957
1999-04-01,Ford Motor Company,F,Consumer Discretionary,71.6828704999937,6.608108,0.0078255516253957
1999-05-01,Ford Motor Company,F,Consumer Discretionary,62.27804658806712,6.608108,0.0078255516253957
1999-06-01,Ford Motor Company,F,Consumer Discretionary,59.9795186227111,6.608108,0.0078255516253957
1999-07-01,Ford Motor Company,F,Consumer Discretionary,48.59440315409267,6.608108,0.0078255516253957
1999-08-01,Ford Motor Company,F,Consumer Discretionary,46.21423580317526,6.608108,0.0078255516253957
1999-09-01,Ford Motor Company,F,Consumer Discretionary,46.25043296816199,6.608108,0.0078255516253957
1999-10-01,Ford Motor Company,F,Consumer Discretionary,60.89556643671891,6.608108,0.0078255516253957
1999-11-01,Ford Motor Company,F,Consumer Discretionary,54.96308164633259,6.608108,0.0078255516253957
1999-12-01,Ford Motor Company,F,Consumer Discretionary,51.27180620244162,6.608108,0.0078255516253957
2000-01-01,Ford Motor Company,F,Consumer Discretionary,46.64905598000716,6.608108,0.0078255516253957
2000-02-01,Ford Motor Company,F,Consumer Discretionary,37.06264703720985,6.608108,0.0078255516253957
2000-03-01,Ford Motor Company,F,Consumer Discretionary,38.87933790071417,6.608108,0.0078255516253957
2000-04-01,Ford Motor Company,F,Consumer Discretionary,48.08314294406811,6.608108,0.0078255516253957
2000-05-01,Ford Motor Company,F,Consumer Discretionary,45.83161714842763,6.608108,0.0078255516253957
2000-06-01,Ford Motor Company,F,Consumer Discretionary,37.34156980085177,6.608108,0.0078255516253957
2000-07-01,Ford Motor Company,F,Consumer Discretionary,44.7325791600743,6.608108,0.0078255516253957
2000-08-01,Ford Motor Company,F,Consumer Discretionary,42.47053899045831,6.608108,0.0078255516253957
2000-09-01,Ford Motor Company,F,Consumer Discretionary,50.14016396001014,6.608108,0.0078255516253957
2000-10-01,Ford Motor Company,F,Consumer Discretionary,47.736649280905446,6.608108,0.0078255516253957
2000-11-01,Ford Motor Company,F,Consumer Discretionary,44.721859003301226,6.608108,0.0078255516253957
2000-12-01,Ford Motor Company,F,Consumer Discretionary,41.67550272744977,6.608108,0.0078255516253957
2001-01-01,Ford Motor Company,F,Consumer Discretionary,52.30198023165018,6.608108,0.0078255516253957
2001-02-01,Ford Motor Company,F,Consumer Discretionary,50.00982135127353,6.608108,0.0078255516253957
2001-03-01,Ford Motor Company,F,Consumer Discretionary,53.53323202395139,6.608108,0.0078255516253957
2001-04-01,Ford Motor Company,F,Consumer Discretionary,63.43249102715389,6.608108,0.0078255516253957
2001-05-01,Ford Motor Company,F,Consumer Discretionary,50.65023132168355,6.608108,0.0078255516253957
2001-06-01,Ford Motor Company,F,Consumer Discretionary,42.31193187654973,6.608108,0.0078255516253957
2001-07-01,Ford Motor Company,F,Consumer Discretionary,49.82209431688276,6.608108,0.0078255516253957
2001-08-01,Ford Motor Company,F,Consumer Discretionary,43.31154146828535,6.608108,0.0078255516253957
2001-09-01,Ford Motor Company,F,Consumer Discretionary,35.75543906657791,6.608108,0.0078255516253957
2001-10-01,Ford Motor Company,F,Consumer Discretionary,36.78523441853061,6.608108,0.0078255516253957
2001-11-01,Ford Motor Company,F,Consumer Discretionary,40.79174306577876,6.608108,0.0078255516253957
2001-12-01,Ford Motor Company,F,Consumer Discretionary,35.41892595244279,6.608108,0.0078255516253957
2002-01-01,Ford Motor Company,F,Consumer Discretionary,38.55820261052452,6.608108,0.0078255516253957
2002-02-01,Ford Motor Company,F,Consumer Discretionary,36.68206861339665,6.608108,0.0078255516253957
2002-03-01,Ford Motor Company,F,Consumer Discretionary,29.299576927069097,6.608108,0.0078255516253957
2002-04-01,Ford Motor Company,F,Consumer Discretionary,28.821953118848768,6.608108,0.0078255516253957
2002-05-01,Ford Motor Company,F,Consumer Discretionary,32.41611756477886,6.608108,0.0078255516253957
2002-06-01,Ford Motor Company,F,Consumer Discretionary,27.28116244525978,6.608108,0.0078255516253957
2002-07-01,Ford Motor Company,F,Consumer Discretionary,29.642520327334694,6.608108,0.0078255516253957
2002-08-01,Ford Motor Company,F,Consumer Discretionary,27.2945555343545,6.608108,0.0078255516253957
2002-09-01,Ford Motor Company,F,Consumer Discretionary,22.928886598293676,6.608108,0.0078255516253957
2002-10-01,Ford Motor Company,F,Consumer Discretionary,26.949952937050952,6.608108,0.0078255516253957
2002-11-01,Ford Motor Company,F,Consumer Discretionary,38.83828169916874,6.608108,0.0078255516253957
2002-12-01,Ford Motor Company,F,Consumer Discretionary,37.50946493630314,6.608108,0.0078255516253957
2003-01-01,Ford Motor Company,F,Consumer Discretionary,28.6743256550439,6.608108,0.0078255516253957
2003-02-01,Ford Motor Company,F,Consumer Discretionary,32.27933691931686,6.608108,0.0078255516253957
2003-03-01,Ford Motor Company,F,Consumer Discretionary,31.61738879966734,6.608108,0.0078255516253957
2003-04-01,Ford Motor Company,F,Consumer Discretionary,40.74765906831228,6.608108,0.0078255516253957
2003-05-01,Ford Motor Company,F,Consumer Discretionary,37.15742239898786,6.608108,0.0078255516253957
2003-06-01,Ford Motor Company,F,Consumer Discretionary,39.513742809581935,6.608108,0.0078255516253957
2003-07-01,Ford Motor Company,F,Consumer Discretionary,34.70586710449015,6.608108,0.0078255516253957
2003-08-01,Ford Motor Company,F,Consumer Discretionary,39.74357964792353,6.608108,0.0078255516253957
2003-09-01,Ford Motor Company,F,Consumer Discretionary,43.69408575183982,6.608108,0.0078255516253957
2003-10-01,Ford Motor Company,F,Consumer Discretionary,52.60446334884635,6.608108,0.0078255516253957
2003-11-01,Ford Motor Company,F,Consumer Discretionary,62.68411320640369,6.608108,0.0078255516253957
2003-12-01,Ford Motor Company,F,Consumer Discretionary,73.6615147410485,6.608108,0.0078255516253957
2004-01-01,Ford Motor Company,F,Consumer Discretionary,61.66205505271342,6.608108,0.0078255516253957
2004-02-01,Ford Motor Company,F,Consumer Discretionary,67.36773778684261,6.608108,0.0078255516253957
2004-03-01,Ford Motor Company,F,Consumer Discretionary,67.3766069689018,6.608108,0.0078255516253957
2004-04-01,Ford Motor Company,F,Consumer Discretionary,74.2525610733467,6.608108,0.0078255516253957
2004-05-01,Ford Motor Company,F,Consumer Discretionary,76.05304664087367,6.608108,0.0078255516253957
2004-06-01,Ford Motor Company,F,Consumer Discretionary,72.53910851402436,6.608108,0.0078255516253957
2004-07-01,Ford Motor Company,F,Consumer Discretionary,66.9066547453043,6.608108,0.0078255516253957
2004-08-01,Ford Motor Company,F,Consumer Discretionary,63.17280324070002,6.608108,0.0078255516253957
2004-09-01,Ford Motor Company,F,Consumer Discretionary,62.70224453482018,6.608108,0.0078255516253957
2004-10-01,Ford Motor Company,F,Consumer Discretionary,56.47131269343375,6.608108,0.0078255516253957
2004-11-01,Ford Motor Company,F,Consumer Discretionary,63.35699900683148,6.608108,0.0078255516253957
2004-12-01,Ford Motor Company,F,Consumer Discretionary,61.00630150252626,6.608108,0.0078255516253957
2005-01-01,Ford Motor Company,F,Consumer Discretionary,51.17648407243092,6.608108,0.0078255516253957
2005-02-01,Ford Motor Company,F,Consumer Discretionary,37.51867687718637,6.608108,0.0078255516253957
2005-03-01,Ford Motor Company,F,Consumer Discretionary,37.8229313841331,6.608108,0.0078255516253957
2005-04-01,Ford Motor Company,F,Consumer Discretionary,33.23286960250368,6.608108,0.0078255516253957
2005-05-01,Ford Motor Company,F,Consumer Discretionary,38.49596629101418,6.608108,0.0078255516253957
2005-06-01,Ford Motor Company,F,Consumer Discretionary,30.936338190658688,6.608108,0.0078255516253957
2005-07-01,Ford Motor Company,F,Consumer Discretionary,34.850196869043955,6.608108,0.0078255516253957
2005-08-01,Ford Motor Company,F,Consumer Discretionary,28.62367865479753,6.608108,0.0078255516253957
2005-09-01,Ford Motor Company,F,Consumer Discretionary,30.65753761588911,6.608108,0.0078255516253957
2005-10-01,Ford Motor Company,F,Consumer Discretionary,27.99503776740707,6.608108,0.0078255516253957
2005-11-01,Ford Motor Company,F,Consumer Discretionary,27.92332333975169,6.608108,0.0078255516253957
2005-12-01,Ford Motor Company,F,Consumer Discretionary,29.305265211458405,6.608108,0.0078255516253957
2006-01-01,Ford Motor Company,F,Consumer Discretionary,27.1234949997436,6.608108,0.0078255516253957
2006-02-01,Ford Motor Company,F,Consumer Discretionary,22.96091016354994,6.608108,0.0078255516253957
2006-03-01,Ford Motor Company,F,Consumer Discretionary,26.28017273302152,6.608108,0.0078255516253957
2006-04-01,Ford Motor Company,F,Consumer Discretionary,24.71419928586822,6.608108,0.0078255516253957
2006-05-01,Ford Motor Company,F,Consumer Discretionary,30.623051181429048,6.608108,0.0078255516253957
2006-06-01,Ford Motor Company,F,Consumer Discretionary,38.50027307015616,6.608108,0.0078255516253957
2006-07-01,Ford Motor Company,F,Consumer Discretionary,28.376078415554915,6.608108,0.0078255516253957
2006-08-01,Ford Motor Company,F,Consumer Discretionary,41.7527716495853,6.608108,0.0078255516253957
2006-09-01,Ford Motor Company,F,Consumer Discretionary,36.750256505986506,6.608108,0.0078255516253957
2006-10-01,Ford Motor Company,F,Consumer Discretionary,41.56244186752592,6.608108,0.0078255516253957
2006-11-01,Ford Motor Company,F,Consumer Discretionary,41.31188304966452,6.608108,0.0078255516253957
2006-12-01,Ford Motor Company,F,Consumer Discretionary,46.65070210964211,6.608108,0.0078255516253957
2007-01-01,Ford Motor Company,F,Consumer Discretionary,51.848282024547366,6.608108,0.0078255516253957
2007-02-01,Ford Motor Company,F,Consumer Discretionary,53.16669774805707,6.608108,0.0078255516253957
2007-03-01,Ford Motor Company,F,Consumer Discretionary,46.643564323363286,6.608108,0.0078255516253957
2007-04-01,Ford Motor Company,F,Consumer Discretionary,52.053727236143786,6.608108,0.0078255516253957
2007-05-01,Ford Motor Company,F,Consumer Discretionary,54.50416911882352,6.608108,0.0078255516253957
2007-06-01,Ford Motor Company,F,Consumer Discretionary,71.20439605372329,6.608108,0.0078255516253957
2007-07-01,Ford Motor Company,F,Consumer Discretionary,60.346804367285,6.608108,0.0078255516253957
2007-08-01,Ford Motor Company,F,Consumer Discretionary,56.418867536257935,6.608108,0.0078255516253957
2007-09-01,Ford Motor Company,F,Consumer Discretionary,62.18249864498582,6.608108,0.0078255516253957
2007-10-01,Ford Motor Company,F,Consumer Discretionary,53.96827395546978,6.608108,0.0078255516253957
2007-11-01,Ford Motor Company,F,Consumer Discretionary,46.070460279102846,6.608108,0.0078255516253957
2007-12-01,Ford Motor Company,F,Consumer Discretionary,40.276049044692726,6.608108,0.0078255516253957
2008-01-01,Ford Motor Company,F,Consumer Discretionary,40.58155213839175,6.608108,0.0078255516253957
2008-02-01,Ford Motor Company,F,Consumer Discretionary,43.37836702503909,6.608108,0.0078255516253957
2008-03-01,Ford Motor Company,F,Consumer Discretionary,34.123867088112945,6.608108,0.0078255516253957
2008-04-01,Ford Motor Company,F,Consumer Discretionary,51.76590810807311,6.608108,0.0078255516253957
2008-05-01,Ford Motor Company,F,Consumer Discretionary,45.19824890762874,6.608108,0.0078255516253957
2008-06-01,Ford Motor Company,F,Consumer Discretionary,37.75588120940085,6.608108,0.0078255516253957
2008-07-01,Ford Motor Company,F,Consumer Discretionary,36.27908382768686,6.608108,0.0078255516253957
2008-08-01,Ford Motor Company,F,Consumer Discretionary,29.605281917141383,6.608108,0.0078255516253957
2008-09-01,Ford Motor Company,F,Consumer Discretionary,36.19684197657637,6.608108,0.0078255516253957
2008-10-01,Ford Motor Company,F,Consumer Discretionary,30.34966703964743,6.608108,0.0078255516253957
2008-11-01,Ford Motor Company,F,Consumer Discretionary,29.461756981950277,6.608108,0.0078255516253957
2008-12-01,Ford Motor Company,F,Consumer Discretionary,26.73267326732673,6.608108,0.0078255516253957
2009-01-01,Ford Motor Company,F,Consumer Discretionary,28.63636612253771,6.608108,0.0078255516253957
2009-02-01,Ford Motor Company,F,Consumer Discretionary,31.155380299832032,6.608108,0.0078255516253957
2009-03-01,Ford Motor Company,F,Consumer Discretionary,34.682973752096714,6.608108,0.0078255516253957
2009-04-01,Ford Motor Company,F,Consumer Discretionary,48.31598336671672,6.608108,0.0078255516253957
2009-05-01,Ford Motor Company,F,Consumer Discretionary,50.09523610639856,6.608108,0.0078255516253957
2009-06-01,Ford Motor Company,F,Consumer Discretionary,41.90686942920925,6.608108,0.0078255516253957
2009-07-01,Ford Motor Company,F,Consumer Discretionary,54.28572247148788,6.608108,0.0078255516253957
2009-08-01,Ford Motor Company,F,Consumer Discretionary,61.24093734316489,6.608108,0.0078255516253957
2009-09-01,Ford Motor Company,F,Consumer Discretionary,59.42142161633118,6.608108,0.0078255516253957
2009-10-01,Ford Motor Company,F,Consumer Discretionary,60.03160524771027,6.608108,0.0078255516253957
2009-11-01,Ford Motor Company,F,Consumer Discretionary,63.359896354165606,6.608108,0.0078255516253957
2009-12-01,Ford Motor Company,F,Consumer Discretionary,82.78757858579857,6.608108,0.0078255516253957
2010-01-01,Ford Motor Company,F,Consumer Discretionary,83.26531077033474,6.608108,0.0078255516253957
2010-02-01,Ford Motor Company,F,Consumer Discretionary,87.05882883427039,6.608108,0.0078255516253957
2010-03-01,Ford Motor Company,F,Consumer Discretionary,90.65349971766338,6.608108,0.0078255516253957
2010-04-01,Ford Motor Company,F,Consumer Discretionary,90.87537457308632,6.608108,0.0078255516253957
2010-05-01,Ford Motor Company,F,Consumer Discretionary,82.1782321454861,6.608108,0.0078255516253957
2010-06-01,Ford Motor Company,F,Consumer Discretionary,66.47910675141179,6.608108,0.0078255516253957
2010-07-01,Ford Motor Company,F,Consumer Discretionary,73.55705262074811,6.608108,0.0078255516253957
2010-08-01,Ford Motor Company,F,Consumer Discretionary,66.2515600526834,6.608108,0.0078255516253957
2010-09-01,Ford Motor Company,F,Consumer Discretionary,64.05836442136366,6.608108,0.0078255516253957
2010-10-01,Ford Motor Company,F,Consumer Discretionary,69.7042909212343,6.608108,0.0078255516253957
2010-11-01,Ford Motor Company,F,Consumer Discretionary,74.26349024679064,6.608108,0.0078255516253957
2010-12-01,Ford Motor Company,F,Consumer Discretionary,76.27483266391563,6.608108,0.0078255516253957
2011-01-01,Ford Motor Company,F,Consumer Discretionary,70.07961921658674,6.608108,0.0078255516253957
2011-02-01,Ford Motor Company,F,Consumer Discretionary,64.53654539782852,6.608108,0.0078255516253957
2011-03-01,Ford Motor Company,F,Consumer Discretionary,62.20755501774578,6.608108,0.0078255516253957
2011-04-01,Ford Motor Company,F,Consumer Discretionary,61.42068918387694,6.608108,0.0078255516253957
2011-05-01,Ford Motor Company,F,Consumer Discretionary,57.3208790906094,6.608108,0.0078255516253957
2011-06-01,Ford Motor Company,F,Consumer Discretionary,52.30126182856055,6.608108,0.0078255516253957
2011-07-01,Ford Motor Company,F,Consumer Discretionary,51.410090920764674,6.608108,0.0078255516253957
2011-08-01,Ford Motor Company,F,Consumer Discretionary,53.15918352228629,6.608108,0.0078255516253957
2011-09-01,Ford Motor Company,F,Consumer Discretionary,39.81603857894514,6.608108,0.0078255516253957
2011-10-01,Ford Motor Company,F,Consumer Discretionary,51.23809304983345,6.608108,0.0078255516253957
2011-11-01,Ford Motor Company,F,Consumer Discretionary,44.8362640520704,6.608108,0.0078255516253957
2011-12-01,Ford Motor Company,F,Consumer Discretionary,38.09187071255447,6.608108,0.0078255516253957
2012-01-01,Ford Motor Company,F,Consumer Discretionary,37.42857346591882,6.608108,0.0078255516253957
2012-02-01,Ford Motor Company,F,Consumer Discretionary,33.427469210753614,6.608108,0.0078255516253957
2012-03-01,Ford Motor Company,F,Consumer Discretionary,36.22661689678348,6.608108,0.0078255516253957
2012-04-01,Ford Motor Company,F,Consumer Discretionary,35.35906025011809,6.608108,0.0078255516253957
2012-05-01,Ford Motor Company,F,Consumer Discretionary,33.92735347826107,6.608108,0.0078255516253957
2012-06-01,Ford Motor Company,F,Consumer Discretionary,28.796536669031862,6.608108,0.0078255516253957
2012-07-01,Ford Motor Company,F,Consumer Discretionary,29.217555869031813,6.608108,0.0078255516253957
2012-08-01,Ford Motor Company,F,Consumer Discretionary,32.44204253643872,6.608108,0.0078255516253957
2012-09-01,Ford Motor Company,F,Consumer Discretionary,40.33091568731973,6.608108,0.0078255516253957
2012-10-01,Ford Motor Company,F,Consumer Discretionary,50.82852413928694,6.608108,0.0078255516253957
2012-11-01,Ford Motor Company,F,Consumer Discretionary,59.423477918276106,6.608108,0.0078255516253957
2012-12-01,Ford Motor Company,F,Consumer Discretionary,57.48649472739538,6.608108,0.0078255516253957
2013-01-01,Ford Motor Company,F,Consumer Discretionary,64.37192446921455,6.608108,0.0078255516253957
2013-02-01,Ford Motor Company,F,Consumer Discretionary,61.96688842494216,6.608108,0.0078255516253957
2013-03-01,Ford Motor Company,F,Consumer Discretionary,56.71127222862153,6.608108,0.0078255516253957
2013-04-01,Ford Motor Company,F,Consumer Discretionary,59.57102788456057,6.608108,0.0078255516253957
2013-05-01,Ford Motor Company,F,Consumer Discretionary,66.9752774863309,6.608108,0.0078255516253957
2013-06-01,Ford Motor Company,F,Consumer Discretionary,74.86773866286279,6.608108,0.0078255516253957
2013-07-01,Ford Motor Company,F,Consumer Discretionary,83.45729291495097,6.608108,0.0078255516253957
2013-08-01,Ford Motor Company,F,Consumer Discretionary,86.55096235000609,6.608108,0.0078255516253957
2013-09-01,Ford Motor Company,F,Consumer Discretionary,90.4948047632614,6.608108,0.0078255516253957
2013-10-01,Ford Motor Company,F,Consumer Discretionary,90.6320008989177,6.608108,0.0078255516253957
2013-11-01,Ford Motor Company,F,Consumer Discretionary,90.14605752768946,6.608108,0.0078255516253957
2013-12-01,Ford Motor Company,F,Consumer Discretionary,73.62963431436924,6.608108,0.0078255516253957
2014-01-01,Ford Motor Company,F,Consumer Discretionary,69.2385528931006,6.608108,0.0078255516253957
2014-02-01,Ford Motor Company,F,Consumer Discretionary,66.13040002421003,6.608108,0.0078255516253957
2014-03-01,Ford Motor Company,F,Consumer Discretionary,66.91001878595935,6.608108,0.0078255516253957
2014-04-01,Ford Motor Company,F,Consumer Discretionary,70.53289209699324,6.608108,0.0078255516253957
2014-05-01,Ford Motor Company,F,Consumer Discretionary,70.19420066918983,6.608108,0.0078255516253957
2014-06-01,Ford Motor Company,F,Consumer Discretionary,71.00582912846332,6.608108,0.0078255516253957
2014-07-01,Ford Motor Company,F,Consumer Discretionary,61.96567726324934,6.608108,0.0078255516253957
2014-08-01,Ford Motor Company,F,Consumer Discretionary,65.0367091191682,6.608108,0.0078255516253957
2014-09-01,Ford Motor Company,F,Consumer Discretionary,41.96990013659322,6.608108,0.0078255516253957
2014-10-01,Ford Motor Company,F,Consumer Discretionary,41.41993171983386,6.608108,0.0078255516253957
2014-11-01,Ford Motor Company,F,Consumer Discretionary,47.54962798481286,6.608108,0.0078255516253957
2014-12-01,Ford Motor Company,F,Consumer Discretionary,45.37421718420289,6.608108,0.0078255516253957
2015-01-01,Ford Motor Company,F,Consumer Discretionary,41.89553920360012,6.608108,0.0078255516253957
2015-02-01,Ford Motor Company,F,Consumer Discretionary,56.76530186888581,6.608108,0.0078255516253957
2015-03-01,Ford Motor Company,F,Consumer Discretionary,58.04083673116851,6.608108,0.0078255516253957
2015-04-01,Ford Motor Company,F,Consumer Discretionary,54.211123509852925,6.608108,0.0078255516253957
2015-05-01,Ford Motor Company,F,Consumer Discretionary,51.0384263142684,6.608108,0.0078255516253957
2015-06-01,Ford Motor Company,F,Consumer Discretionary,47.8884478073614,6.608108,0.0078255516253957
