Date,JPM,GS,BAC,XOM,CVX,SLB,GE,CAT,MMM,JNJ,PFE,MRK,MSFT,INTC,CSCO,AMZN,HD,F,PG,KO,PEP,SPG,PSA,EQR,T,VZ,CMCSA,DD,SHW,DUK,SO,EXC
1/1/2005,22.50521851,76.22960663,29.84087372,26.15746689,24.43928719,22.18581963,105.3476944,29.15679932,37.82868195,35.59896469,11.15315437,14.82369709,18.50530052,13.51987839,12.71984863,2.21449995,26.1327877,7.282352924,31.2548008,11.28558064,29.72945404,25.94089508,27.60723495,14.47679138,4.51665926,13.00171852,7.76718235,38.87244415,11.27616024,17.33779907,13.50961113,14.69105721
2/1/2005,21.72467995,79.21271515,29.44714546,26.33096504,25.31894112,22.54701996,104.2798004,26.75920105,38.88421249,36.31745911,10.02083492,12.9372921,18.20058441,12.97654533,11.87712574,2.161000013,25.22784996,6.601027012,30.34052086,11.24492359,30.58374977,23.78684044,26.00279236,12.62017918,4.235569954,11.5335989,7.512790203,39.02161789,10.9148531,18.33714104,13.61037445,14.75106716
3/1/2005,21.27075768,79.91041565,29.62495613,32.46469116,29.09347725,25.07219505,102.2332611,28.54615402,38.88490295,36.98204803,10.98598957,14.62075424,17.47867203,13.91600227,11.46893501,1.758999944,24.4696846,6.34039402,30.26070404,11.59997272,30.67485428,25.12358093,27.01794815,13.12834454,4.289050579,11.65674591,7.575802803,43.30062485,11.245368,18.66286278,13.08332729,15.25461769
4/1/2005,20.1359272,80.78443909,28.27585983,30.56223679,27.32667732,23.42064857,104.7309952,27.46198082,39.69557953,37.86149597,10.97763538,15.10846519,16.79091835,13.47514057,11.7783699,1.713500023,23.44011116,5.678785801,30.20941734,11.36761189,30.33174133,24.56399918,28.41777229,13.05806255,4.223093033,11.50443077,7.883877277,39.397686,11.16667652,19.3681736,12.9652071,15.43284416
5/1/2005,20.86096001,78.62116241,28.87856483,29.24436378,24.36953545,22.73279381,105.1376572,26.56756783,35.42445755,38.69020844,11.3537178,15.82257938,17.5759201,13.64335728,11.37018013,1.618000031,21.68086815,4.614974499,31.02480125,11.85047531,31.82458878,26.79010963,29.29614639,13.92562675,4.319025517,11.73451424,7.49178648,36.29960632,11.31390572,20.1841011,13.57456589,16.64689445
6/1/2005,21.01378632,71.78164673,29.69927025,28.96552658,25.43028641,22.71949959,105.9508591,28.39607239,35.70256042,38.01311111,11.73940945,15.14113617,17.98012543,15.69149876,12.77251911,1.775500059,24.12048721,5.055700779,31.59773636,12.17510223,32.17921829,28.15444374,30.00984383,14.55400181,4.242805958,11.59684467,7.515123367,35.79379272,11.33687592,19.19002533,13.98654366,15.88686371
7/1/2005,20.76102257,75.10935974,29.53092384,29.62008667,26.44219589,25.30975533,101.2595291,28.75816536,33.67636108,36.82341385,11.60476398,14.54606724,17.31110573,15.14439297,12.56183243,1.654500008,23.90449524,5.187414169,30.22268295,11.46246433,30.99064255,29.69901276,31.79610825,15.10421276,4.309951782,11.32479095,7.158038139,35.46390152,12.0101881,20.7612648,14.2831583,17.40602684
8/1/2005,20.85598946,79.31233215,28.22951508,30.27980232,27.4304657,27.90939522,100.8212128,32.68585968,34.93399811,36.23425674,11.15033817,14.6688509,17.84771919,15.79625988,12.60791874,2.257499933,26.73737907,5.491080284,32.03619766,12.01430798,31.3354435,32.66930771,33.55556488,16.57279015,4.517138004,11.35155582,7.172041893,38.18760681,12.14281654,20.628582,14.56871891,18.14866829
9/1/2005,20.11410522,82.04265594,28.18746376,31.02382469,29.24944687,28.73926353,98.22023773,33.64382935,33.33610916,36.09674454,10.79799366,13.51384544,19.13783646,15.01335907,11.60060501,2.13499999,24.83837509,5.097400188,31.94980049,12.08019924,31.51932144,31.4540329,33.94264221,15.49390602,4.448781013,10.84748363,7.174380302,34.40468216,11.87709141,20.92739296,14.32305813,18.4171772
10/1/2005,20.13784981,89.71707916,27.57826424,32.90908051,30.83577728,28.19083977,99.04515076,35.6203804,34.3715744,36.03408051,10.58186054,13.02556419,17.9845314,14.38877487,11.7981205,2.265000105,23.49542236,5.041159153,34.2418251,11.93332481,32.74242783,30.64773369,33.92644119,15.70242023,4.428461552,10.84085369,6.856965065,33.45532608,11.290411,21.05733109,14.88932228,18.26338959
11/1/2005,21.9531498,93.44447327,28.65256119,29.07642555,27.18673515,30.3257122,99.75111389,32.03000259,35.59912109,35.65826035,9.213043213,13.50905704,17.96357155,13.71749783,11.4886837,1.993000031,25.28191185,4.306705475,32.40745163,11.8200407,34.11077118,29.61400414,33.52134705,16.28322983,4.486364841,10.58255482,6.490544796,36.81934357,10.90100002,19.11546326,14.56871891,17.78151131
12/1/2005,22.93030548,95.35968781,30.38574219,30.2087307,27.51952171,31.98282051,105.0754623,35.19097519,36.96642303,35.34700012,9.06151104,14.25436211,19.40424728,15.6272316,11.5479393,2.423000097,25.79972649,4.208355904,33.10202026,11.87288666,34.18006134,32.2651062,35.74934387,16.90966034,4.685758114,10.74040127,6.161467075,36.3295784,11.28566456,19.62195015,14.60812664,17.92332649
1/1/2006,23.79356003,94.43536377,30.5578804,29.24046898,27.26021767,32.52622604,103.839592,35.18488312,36.50480652,34.40251923,9.967664719,15.42283154,18.33168411,14.61977482,11.27142048,2.357500076,24.99694443,3.996125937,33.50138855,11.21096516,34.25995636,31.98132706,34.53849792,16.40802193,4.606752872,10.11572266,6.04943943,35.45018768,11.69240379,20.05296135,14.53237534,18.30219078
2/1/2006,24.03284264,104.6430359,29.2865696,32.66582108,28.51350784,42.67079163,97.02557373,41.51942825,34.26742935,32.93710709,10.97639751,16.72705078,19.73372459,12.4525795,12.22606564,2.240999937,25.04017639,4.493418694,34.447258,11.50855255,33.15816498,34.57303619,37.01210022,17.78793907,4.969201088,10.77084541,6.492879391,34.22049713,13.61796761,20.71043205,14.64600945,19.77628517
3/1/2006,24.87324905,104.6726761,30.35923386,31.07049561,27.33824158,38.58397293,98.11019135,44.68690109,34.88228607,33.18699646,11.30210686,16.90159988,18.90024948,12.12318707,13.32555294,1.871999979,26.02820396,4.173956394,34.85435104,11.67263889,34.27734375,34.95388412,39.79170227,18.9916954,5.283246994,11.46485806,6.261820793,34.81106567,11.72586918,20.97674751,14.47756672,19.80989265
4/1/2006,25.17553902,116.2815933,30.48643303,31.8502636,28.05945015,42.46583939,103.8111649,43.91032791,35.87770844,34.09079361,10.75405216,17.26902008,19.13939857,11.4522934,14.26703739,1.826500058,26.21490097,4.168719769,33.51670837,11.72984028,33.65832901,35.44680023,41.68000793,19.81637573,5.177927494,11.58733273,6.105454445,33.14340973,12.79750538,21.53069687,13.94151402,18.34955597
5/1/2006,27.66104507,118.9955978,33.41858673,33.0120697,29.53576851,46.39471817,103.2440491,46.46051788,40.4945488,33.73964691,10.9309845,16.87197113,16.98700714,11.75831223,13.79300404,1.760499954,24.74611855,3.691037416,34.04192734,11.75505924,33.92042542,34.49468613,39.44797897,19.00321579,5.102025986,11.37063503,7.223387241,33.15156937,13.18577766,21.50855446,13.88196468,18.73110962
6/1/2006,25.99090767,112.061821,32.73715973,32.03675842,29.18914413,43.99914169,102.2590637,44.74906158,39.8669281,34.88162231,10.30727959,16.50735664,15.99404716,10.65926075,12.95686722,1.730499983,23.62439156,3.802565813,31.72608185,12.33497047,35.21340561,33.86693954,37.03475189,18.67710495,5.072824478,10.74410057,7.498784542,32.54747772,12.58403873,21.06979752,13.76997375,19.77947044
7/1/2006,25.6007843,111.6757813,32.53422546,32.26820755,30.29734039,43.77315521,99.11474609,45.68761063,38.48974228,34.70786667,10.22450542,18.06437492,16.45303345,11.2389555,12.85810471,1.934000015,22.26958084,3.680417061,32.51557922,12.13890362,35.14298248,35.27470016,39.21510315,19.13433075,5.429051399,11.52898788,7.641151905,32.17889404,12.35249424,21.92841911,13.80443096,19.85633659
8/1/2006,28.03428459,113.6721344,34.8542366,35.62914276,32.11341476,44.94293976,98.30282593,43.66246796,33.54805374,36.23126221,11.32232094,19.96850014,16.9896946,10.64742851,11.77178574,1.344499946,21.59757423,3.568228483,33.05004883,12.55650997,37.09798431,36.37622833,41.48327637,19.8957634,5.931573391,11.78598404,8.023908615,28.51003265,13.16420174,22.63772011,14.54956627,20.23018837
9/1/2006,28.05886078,110.621048,35.1905365,35.75745773,31.68615913,41.21169281,102.4225845,40.87774277,34.38946915,37.67076874,12.11744976,20.29419518,18.21459579,11.64230537,14.47771549,1.541499972,21.33623886,4.4776721,36.40209961,12.64398575,38.2101059,36.3948555,44.76926804,21.33307457,6.157045841,12.25993252,8.177950859,31.43688011,13.50125599,22.63779259,14.93000317,21.45384407
10/1/2006,28.85774803,125.8914261,36.62633133,35.45627213,31.91248131,41.78768158,106.9146576,40.53889084,35.69406128,37.8339119,12.46918583,20.96984482,19.38401413,12.23721218,15.12951088,1.605999947,22.66641045,4.327881336,36.44913101,12.69518757,38.37496567,38.8972702,44.68322754,21.82665062,6.439877987,12.93949032,8.61205101,32.44413757,14.58365154,22.78872108,15.01277256,21.29903793
11/1/2006,29.36176682,141.506958,36.83143616,37.73899078,33.06380463,42.49503326,106.3391876,37.56612396,37.81401443,39.26710129,11.71734238,22.73149872,20.34789467,12.69529152,15.8866415,1.904500008,23.32883453,4.429525375,37.46491241,13.274827,37.30475616,41.67873383,46.6162529,23.56570435,6.866661072,13.03375912,9.491929054,33.95064545,15.48564911,23.87531853,15.85795307,21.80566597
12/1/2006,28.64381599,145.2423401,37.2016449,40.7630806,35.8478241,46.13285828,106.8541107,38.38291168,39.2927475,38.61589813,12.19390965,22.27606773,20.87971115,12.79284954,17.71693039,2.01699996,23.87167931,4.349280357,37.11029816,13.39504051,36.44033051,44.12592697,50.03024292,22.98314667,6.7984972,12.77648163,9.442909241,33.30142593,16.42069817,24.17892838,15.9617691,21.50915146
1/1/2007,29.89403915,148.6347961,36.8838501,40.66756058,36.44759369,42.62691116,113.5328522,37.94975662,37.59003448,38.68034363,11.48862457,22.00486183,21.23530006,12.10538292,17.99345207,1.97300005,25.24852753,4.01760149,37.98500061,13.8012085,36.9541626,43.82737732,50.92776489,22.10091782,7.167392254,13.61752129,9.879351616,33.52211761,16.69109535,25.3147049,16.2303791,21.92000389
2/1/2007,31.74528885,158.45047,36.32426453,39.32488632,36.12539673,42.84960938,109.9934845,39.84473419,35.83907318,39.1373291,11.6394453,22.58526611,21.94646454,12.52981853,17.52599907,1.88349998,25.61317825,4.349280357,38.52335358,13.6953764,38.54338837,49.4956131,56.8092804,24.50917435,7.650186539,14.23985863,10.3507967,34.89997101,18.1402092,25.82846832,16.08505821,21.24706268
3/1/2007,30.78536606,150.675827,35.50672531,38.20258713,34.20847702,42.50053024,107.3522415,40.06861115,35.95833588,37.08462906,11.19263744,22.28245163,20.10289764,11.93576813,17.07830429,1.957000017,24.89016533,4.23158741,37.70383453,13.35213089,37.30865097,49.1307869,52.89698029,22.11834526,7.481447697,13.82582474,9.004140854,36.78190231,17.5543766,26.083992,15.9328537,23.51328087
4/1/2007,30.1558342,154.3203735,35.63945389,40.21183395,36.92437363,46.76410675,108.7360916,41.68553162,37.09902954,35.51119995,11.32717133,22.48380661,19.88881874,11.49704361,16.80837059,1.989500046,23.23356438,4.220889091,37.50784683,13.82775116,37.72978592,48.48144531,49.70133209,21.2076416,8.016131401,14.01805878,9.084662437,38.841259,17.41985703,26.8924942,16.31115341,24.50472832
5/1/2007,32.70505905,163.528595,35.55563736,42.30638123,38.83650589,49.96520233,113.3487396,45.35810089,40.17646408,37.84481812,11.86527634,26.18445015,21.36601639,12.92139912,17.60501099,3.066499949,23.94814682,4.301134109,38.45542145,15.03479385,39.2316246,50.2376709,48.99258041,20.41615295,7.967243195,14.26613522,9.333224297,37.78255463,16.82107735,27.19734383,16.81851387,26.89422417
6/1/2007,32.53557587,172.6621246,35.81469727,44.51766586,40.9781189,52.69931793,115.5628128,49.08068466,42.9348526,37.52907181,12.45925903,26.69857407,21.97219276,13.39911842,17.72351837,3.457000017,24.58052826,4.461624622,37.94785309,15.26525974,40.56130981,47.41436386,46.98711395,22.28055382,8.506347656,16.26519585,9.59578228,38.43471146,17.92588615,26.16439056,16.19782829,27.97919083
7/1/2007,30.41381264,162.1372375,34.52928543,44.89770889,42.36099243,57.61295319,118.565094,48.90579224,42.36375809,36.55035782,11.5890646,25.5383091,21.09874535,14.34152699,18.3358078,3.42050004,25.02554131,5.039387226,36.53862,15.17022228,38.71022797,40.85417557,40.57966995,20.25995827,8.539270401,15.38336849,9.844345093,37.80469513,17.61581802,24.50401306,15.42415047,26.04217148
8/1/2007,27.84192848,141.1385956,33.4910965,45.56679153,42.87392426,64.24653625,120.0518188,49.42384338,43.40343475,35.88602448,10.65540981,25.46137428,20.75508881,14.26903439,19.03368759,3.927000046,23.63912964,4.552567005,37.14611816,15.11222553,39.16986084,37.99559021,37.02458954,17.67585373,8.151315689,16.08030128,9.196691513,37.17206955,18.46917915,22.80345154,15.13176537,25.16335106
9/1/2007,28.16457558,131.8987579,35.79349518,46.07139969,44.4437027,65.574646,120.3925476,47.52342987,44.65615845,36.8977356,11.39390373,25.72804451,20.6410408,15.62846184,21.01539993,3.995500088,24.52065086,4.178091526,39.21780777,15.59652996,40.60842514,42.07696152,40.03030396,17.86676979,8.299106598,15.80110264,9.133676529,36.44535828,18.37303352,24.85232735,16.15036583,25.50391579
10/1/2007,28.98699379,162.4211426,35.95443726,49.74182892,47.39108276,71.35059357,129.094101,49.19178009,45.92728806,39.23257065,11.20584011,26.7103653,21.16551399,15.69522381,21.81204605,4.65749979,20.76350021,4.541868687,42.23826599,16.76909256,43.97063828,44.32884979,41.82811356,19.02693176,8.80700016,16.7066021,8.465018272,37.16760635,17.49444199,25.32659149,16.50986862,27.19646835
11/1/2007,29.97501564,186.0760956,34.53111649,49.43552017,46.34278107,65.62220001,128.3457184,47.01531219,42.38383484,38.9160881,11.28840065,30.10535622,26.4461174,16.32643127,21.76595497,4.457499981,20.16825294,4.745156288,41.95318222,18.02085495,44.24673462,46.24828339,43.06195068,18.76642036,8.797236443,17.54809952,7.369253159,38.87666702,17.01788902,25.97703362,16.68279266,29.8742466
12/1/2007,29.09490395,170.1044464,32.99337769,48.10095978,44.74765015,63.50208664,119.3964539,45.30760956,41.10390854,40.70235443,11.03221226,30.67376709,24.21969986,15.8957777,18.44773102,4.527999878,18.43093109,4.01760149,44.65674973,18.21842194,46.32341766,44.01485062,41.13141251,16.71370125,8.043604851,16.45872116,7.190711498,36.20087433,16.81175804,27.12131691,17.30994797,29.42069244
1/1/2008,27.83850861,161.4055786,29.93879318,50.54481888,47.58229446,66.97079468,116.5804749,45.72347641,41.62721634,40.07745361,10.55395889,30.2245388,25.66135406,16.24928474,17.82227325,4.631999969,17.38547707,3.600327969,44.30673218,18.0042572,45.77915573,38.83319473,39.28142548,16.5988102,8.748818398,16.64155388,6.392520428,34.37857056,15.5300827,27.64207649,17.82988739,29.62753487
2/1/2008,30.49562073,150.0357208,32.03581238,46.23431015,42.44323349,51.33267212,111.202713,44.9861412,39.32172012,37.93838501,10.84648514,23.97782516,23.49888229,12.86046314,16.13024521,3.88499999,19.77324677,3.55218029,39.67822266,17.30897331,41.04441833,39.95982742,41.82313156,17.00844193,8.207465172,14.93854904,6.35751152,33.69832611,15.27854824,25.55899811,16.92219162,27.61705017
3/1/2008,26.15288353,127.539711,28.83587837,47.14363861,44.49992752,59.00289536,105.1700058,45.83531189,38.94849777,37.47632217,10.49124146,23.04159164,19.68260765,12.24565792,16.0578289,3.223500013,17.13379669,3.493334055,40.13917542,17.15054321,41.95517349,37.86103439,43.53541946,17.37709618,7.427021027,13.97291374,6.840628147,32.86981201,13.94391632,24.323946,16.06608009,27.3351078
4/1/2008,27.63262939,124.3518295,27.96957588,45.82703018,43.83237839,59.37828064,117.4514236,49.61212158,39.32109833,39.23642349,9.855549812,19.91170502,20.53648567,12.98763371,15.86031055,3.565000057,18.21410751,3.060009718,42.49850082,17.97241211,43.78190613,41.97694778,47.72929382,19.12516594,8.16695118,14.02292633,6.793163776,32.4982338,13.74463558,24.75383949,16.56858253,29.67968369
5/1/2008,30.90633583,144.1526337,27.69660568,50.42705917,49.37305069,68.62626648,103.7736359,52.12456894,38.20333481,40.57917786,9.469425201,19.95892143,20.63779259,13.64989948,16.88078499,3.931499958,18.75460434,4.418826103,40.89978027,17.38189697,41.556427,45.11699295,48.84954834,19.13899612,8.367980957,15.04575539,7.218169689,35.40853882,14.89720631,25.39176369,17.32232857,31.21716881
6/1/2008,27.8902874,132.8837128,25.09221077,48.30668259,51.25445938,69.02211761,97.4901123,52.60839462,38.78130341,40.65196228,9.261398315,20.44162941,20.56850624,14.29894066,17.59184074,4.080999851,17.81687546,3.637774944,40.28979111,16.90652657,41.41695404,45.29549789,47.46537781,19.49393272,8.62522316,15.04184437,7.903110027,35.62900925,15.2145462,25.92949486,17.03527451,32.32932663
7/1/2008,22.25386238,131.7462769,17.95602608,47.96380997,51.24412918,73.4744873,85.6419754,46.99361038,34.79615784,39.19011688,8.357264519,19.97319794,19.98021698,13.25027084,15.31385422,3.666500092,15.37854195,2.573190928,37.09344482,15.44875908,38.80679321,40.97838211,43.79406357,17.84947586,7.282804012,13.84146309,6.663199902,31.14307404,12.44530201,24.38606834,16.43291664,33.04939651
8/1/2008,26.64821815,138.9008179,24.74877739,43.77318192,43.71234512,69.48719025,90.77599335,44.52136612,35.19617844,41.7057457,8.931313515,17.43481064,18.68015671,13.68824196,14.47771549,3.816999912,15.64776421,2.567841053,40.19194031,15.3061018,40.61928177,42.22746277,44.39034653,20.13488197,6.769945145,13.4732151,7.267738819,29.7157135,14.42874813,24.66669464,16.85140991,28.88331795
9/1/2008,25.24464607,123.7533722,23.42481995,43.76700592,44.95966721,64.58008575,90.16635895,45.29627609,36.05400085,43.17823792,9.292674065,18.90272141,19.89948845,14.19596958,15.83397484,4.040500164,17.8081131,2.385953188,42.82514954,15.47550869,41.79098892,43.65464783,47.87584686,19.68246269,7.029225349,13.90069294,7.465116024,30.44724274,15.96202564,24.78967857,17.86087227,28.09570503
10/1/2008,30.6293869,96.60567474,26.85521507,42.48148727,42.95959473,53.5242691,82.92253113,38.16848373,34.39733124,42.47322083,8.966872215,16.90918159,19.46197319,11.62616158,14.85299206,3.638000011,17.14266777,2.781826973,42.77605438,15.82802963,43.76137161,44.6300621,54.01512146,20.95156097,6.13491869,12.7013998,6.918804169,28.69385529,15.58307362,24.7754631,17.9465847,23.16156006
11/1/2008,27.26361656,70.02571106,18.54545212,40.54505157,38.85532761,35.40184021,63.44387054,24.71043587,32.37810898,37.60546112,8.611893654,16.58235359,16.28272247,9.950209618,11.69936466,2.861999989,15.61976147,1.171577334,39.86824036,13.1880188,35.00542068,30.84074211,44.46251297,16.47912979,6.005794048,11.93356133,5.573842525,24.08911324,15.51492882,23.28296471,16.55125237,20.06201553
12/1/2008,20.92523193,59.79816818,12.46848965,44.09568024,41.50865173,34.77809143,55.83452988,26.51521873,33.97568512,36.2118721,8.13079071,14.31601143,14.84402084,8.640385628,10.88955975,2.13499999,15.30193043,1.439060569,39.75087357,14.14840031,34.81507492,22.19617081,38.12864304,14.35613155,6.407376289,13.13214493,6.132642269,16.74861908,16.17025757,22.44327927,17.50556564,21.00070763
1/1/2009,20.8393116,63.88618469,11.04952717,43.91962814,38.8608284,29.13431549,53.69329071,28.89569855,29.20903587,36.98458099,8.764231682,16.52300835,14.27140427,9.178848267,10.73154831,2.563999891,15.40576935,1.225074053,38.18802261,13.665411,33.89456177,24.82701302,44.04143906,14.27546978,6.393916607,13.63490963,5.969953537,13.92706871,16.39525795,21.64995956,17.83332443,20.77653694
2/1/2009,17.0661602,61.11538696,5.163770199,42.07659912,37.04832458,28.08815384,40.20368576,20.17124557,27.30542755,35.66171646,7.21527338,15.51750183,12.55355072,8.076883316,9.855908394,2.940999985,14.40861416,1.000387907,33.90237045,12.89565754,31.08498383,20.08403397,34.27474976,11.45580292,5.631465435,12.18944645,5.199477673,10.69680023,13.10248756,21.85190773,16.3217392,20.25722504
3/1/2009,15.28662777,69.3271637,3.099831581,37.54440689,32.18816757,26.32715034,29.0343399,16.09123421,23.32775688,31.16436577,6.222917557,13.15318203,11.93742371,8.058880806,9.592556953,3.239500046,13.980299,1.069933772,29.96471977,12.3311739,29.79158783,15.77011108,30.7348175,8.425496101,5.437041283,11.64261341,4.635166168,6.608205318,12.70620918,19.72702599,14.78959465,17.80889702
4/1/2009,17.78198814,80.6989975,5.366816998,37.65500259,35.65034485,28.09797859,34.49320221,18.28162384,25.51376724,32.78492355,6.885145187,14.78287125,13.5783577,9.507452011,11.04098988,3.671999931,15.96418762,1.406963229,29.29290009,13.4073267,32.14038086,16.50382233,30.91708374,9.005559921,5.764133453,12.32411575,4.841015339,7.906907558,14.37087154,20.97186852,14.94085121,17.11872292
5/1/2009,22.1162529,97.81002808,7.027227879,36.86429596,35.04592896,33.88774109,43.15916061,23.56367493,29.5573864,32.63532639,6.753708363,13.39576626,14.97537041,9.981877327,12.71984863,4.026000023,17.83435249,3.199101448,31.0204525,13.13277149,31.06653023,24.58421898,37.41385269,11.23363304,5.982333183,12.5561142,5.5128088,15.00717735,15.66222858,20.22496414,14.30041027,17.39780617
6/1/2009,24.73000145,110.325058,8.868627548,38.57499695,35.69003677,39.58756256,45.99095154,23.48420143,29.55630684,34.68473434,7.76581955,15.2415514,15.53909874,10.02819347,12.17998314,3.899499893,15.69315147,3.076059818,32.58903885,14.99668503,32.49624634,25.77264404,37.27397156,11.9452467,5.788525105,12.10916138,4.910180092,16.58292961,14.69468403,21.06803131,14.06768322,18.29458809
7/1/2009,22.86017036,112.5151749,10.39650249,38.88651657,35.46520615,37.56721497,40.31529999,21.88150024,31.10915947,35.71596527,7.668682575,15.66734314,17.68139076,10.5576725,12.27873516,4.183000088,16.15966225,3.247250557,32.06198502,14.76480865,34.59418869,24.78936768,36.9479599,11.13266087,5.800199986,12.71751308,5.156225681,15.28285408,14.95907784,21.72314644,15.42939472,19.51397705
8/1/2009,25.94085884,124.6183624,11.64880562,39.1534996,37.1889534,37.14372253,46.09429169,29.5464592,36.5028038,38.2877655,8.14413929,16.81606102,17.49543762,12.28007221,14.49088192,4.288000107,17.73938751,4.279735088,35.1073494,15.3339901,35.72088623,26.85715485,40.94857025,12.01906776,6.264538288,13.48129272,5.32492733,20.04572487,16.07230949,23.0482769,15.76531506,19.38059998
9/1/2009,29.16919899,126.5395432,13.85412979,38.69870758,37.81523132,39.16163254,47.8142128,30.38470459,37.59317017,38.31282043,8.623661995,18.17210007,18.43909073,13.0572691,14.22095299,4.059500217,18.66259766,4.065747261,34.2219162,15.00479126,35.67052078,30.94514084,39.80878067,13.67669582,6.221551418,13.04831028,5.489763737,20.15935516,16.85269547,23.42352676,15.66489601,19.2611084
10/1/2009,29.41082191,140.9860992,13.33452511,38.39650345,38.08015823,41.5308342,56.8169136,34.42168427,38.47956467,38.59806442,8.546198845,17.93824959,19.23948479,12.57533455,15.49820042,4.668000221,18.36954308,3.8571105,36.63155365,16.65659142,37.22089386,33.7711792,42.78552628,15.53856277,6.450829029,12.72462082,6.048775196,24.83272743,16.84150124,23.80157471,15.90086842,19.10707664
11/1/2009,28.06884384,130.1416168,11.49039173,40.10899353,41.38373566,43.34259033,49.3428421,37.19048309,38.35964966,37.43167877,8.794067383,17.54125214,20.74304199,12.27974796,15.01758194,5.940499783,17.30073547,3.744767427,36.96192932,16.53562546,38.42013168,33.02210617,41.85294724,14.61738873,6.255875111,12.63773727,5.219212055,22.36564636,15.96806717,23.92254257,15.87360573,18.08280563
12/1/2009,28.55267334,130.0287933,12.4912672,42.25627518,42.56613541,44.66877365,55.43281555,39.4397316,40.64054489,40.14929581,9.472481728,20.5356884,22.09698868,12.43165779,15.40603161,6.795499802,18.86601257,4.755856037,39.73408127,17.86828995,39.4797821,35.6241188,45.25349426,16.30283928,6.56537962,13.43640614,5.27680397,26.46157646,17.13355446,25.59970856,16.33164215,18.75984383
1/1/2010,28.0016346,129.4003448,11.87614918,38.38357162,41.9934082,45.50777817,52.6936264,38.49411011,43.38526917,41.15237808,9.482908249,20.93475723,22.90091896,13.20863533,15.76155186,6.725999832,20.11401558,5.34966898,38.63796234,17.80581474,38.85249329,39.12475586,46.65091324,17.27755547,6.831015587,14.1496582,6.068684578,26.45789719,17.36166382,26.41313171,16.95762444,19.02850342
2/1/2010,26.19854736,113.9802399,11.9707756,36.26710892,39.33712387,44.36814499,56.00221634,35.52644348,42.24120712,40.16206741,9.727931976,21.87435532,21.1728344,12.56115437,14.7937355,6.270500183,19.47437286,5.799041271,39.50590134,16.9467659,38.09844971,35.30053711,45.35077667,16.39271164,6.303580284,12.74673748,5.730229855,25.9407959,17.8404026,25.3694973,16.50551224,17.76305962
3/1/2010,28.23711586,120.0966187,13.13788223,36.82665253,39.81272888,42.85713196,56.28169632,38.79753494,42.3390007,40.5594902,9.235663414,21.12955284,21.64171791,13.3991394,16.01832581,5.920000076,21.69226265,6.280508995,40.61629486,16.46882248,39.9196701,38.7150116,47.07477188,18.45395279,6.166870117,12.53443718,5.951040268,27.10904694,17.94962883,25.46225548,16.38687515,17.06191826
4/1/2010,30.10749435,131.0654602,14.08486271,37.94844055,41.75657272,44.51249313,63.78123474,42.74189377,44.14560699,41.9758606,9.025166512,21.62289619,22.10972977,14.54782486,17.13755608,6.788499832,22.65914154,6.724532127,40.6098938,17.32166481,42.57795715,41.48919678,53.08068466,20.20194054,6.422890186,13.43997288,6.816184044,28.45759201,19.16740799,25.41554451,17.10383415,17.2628746
5/1/2010,28.67957306,111.5320053,14.06908131,38.39601898,44.8457756,50.09584808,66.09420776,46.59426498,46.83966064,41.39644241,8.798876762,20.28557014,23.05330276,14.90679169,17.73009872,6.855000019,24.67640305,6.965268135,40.20448303,16.83351326,41.97303009,44.0210762,55.91966248,23.35995102,6.61743927,12.71501732,7.192680836,29.67019844,22.10992813,26.13190842,18.05899429,17.17619133
6/1/2010,26.65893936,111.0870667,12.41992474,34.48706818,41.05708313,39.52336121,57.29798126,41.57831192,42.15870285,37.87646484,8.099230766,19.50402451,19.56316948,14.07860565,15.24801922,6.272999763,23.71680069,6.275161266,39.51241684,16.1878891,40.47351837,42.32823181,53.48462296,23.28770638,6.170519352,12.10786343,6.581470013,25.89766312,21.80263138,25.21209526,17.08706665,15.39935493
7/1/2010,24.65849113,101.0841293,11.34625626,32.55337143,37.71670914,38.95321655,50.85522461,41.10615158,41.98859406,38.37022018,7.583390713,20.46953583,17.44761276,12.78379536,14.03001881,5.462999821,19.79926872,5.392465115,38.79447937,15.91830635,39.52732849,40.19764328,51.17632675,21.64437866,6.142586231,12.3278513,6.319517612,22.96365929,19.68581963,25.27528763,17.390131,15.14802265
8/1/2010,27.16751289,116.1385727,11.08569145,34.04214478,42.35765457,41.99401855,56.85063934,48.04808044,45.47037506,37.74002075,7.976919651,20.17101288,19.57075119,13.53965378,15.18876553,5.894499779,20.10962677,6.831524849,39.86727524,17.50314713,42.09547424,44.41403198,57.12002182,23.83273697,6.740520477,13.87987709,7.121672153,26.45854568,19.67442894,27.01295662,18.69379425,16.68795586
9/1/2010,24.52360725,105.7073746,9.838159561,33.95828247,41.55884933,37.68029785,51.06681824,44.8862114,42.01701736,37.39423752,8.555096626,20.58075142,17.89134407,11.70246029,13.1609602,6.241499901,19.78979111,6.039773941,38.8960228,17.74769974,41.62205124,45.32978821,57.0617981,23.8223381,7.023758411,14.1043644,6.254785538,23.59293175,20.12838936,27.52048492,19.41340256,16.45080566
